,id,sales
119,3001007,783.6073426392667
120,3001008,352.6981205273413
121,3001009,494.43936250042
122,3001010,139.88353559982852
123,3001011,128.9179871502395
124,3001012,690.6029027856546
125,3001013,106.9868902510614
126,3001014,96.02134180147237
127,3001015,123.23249095755025
128,3001016,74.09024490229427
129,3001017,8423.821472093765
130,3001018,586.6329144824533
131,3001019,41.19359955352712
132,3001020,394.78587263207845
133,3001021,383.8203241824894
134,3001022,449.20817094423427
135,3001023,1621.7202482703203
136,3001024,350.9236788337223
137,3001025,950.7852920748041
138,3001026,328.9925819345442
139,3001027,1425.1512640492965
140,3001028,4391.968128841729
141,3001029,983.2764934877819
142,3001030,323.30708574185496
143,3001031,312.3415372922659
144,3001032,3699.102075747034
145,3001033,252.2337427874209
146,3001034,241.26819433783186
147,3001035,306.65604109957667
148,3001036,448.3972830726554
149,3001037,208.37154898906473
150,3001038,731.8797670188128
151,3001039,186.44045208988663
152,3001040,786.3020653309686
153,3001041,279.0394480077094
154,3001042,535.3107827977889
155,3001043,142.57825829153046
156,3001044,131.6127098419414
157,3001045,884.1811135056912
158,3001046,109.68161294276334
159,3001047,98.71606449317431
160,3001048,87.75051604358526
161,3001049,76.78496759399621
162,3001050,9380.93363492714
163,3001051,589.3276371741553
164,3001052,43.88832224522906
165,3001053,397.4805953237804
166,3001054,386.51504687419134
167,3001055,451.90289363593615
168,3001056,1815.298458990357
169,3001057,353.61840152542425
170,3001058,915.3033171608392
171,3001059,331.68730462624615
172,3001060,1504.1993819523323
173,3001061,4661.899734773099
174,3001062,985.9712161794839
175,3001063,326.0018084335569
176,3001064,315.03625998396785
177,3001065,3625.443403227402
178,3001066,254.92846547912285
179,3001067,243.9629170295338
180,3001068,309.3507637912786
181,3001069,451.09200576435734
182,3001070,211.06627168076665
183,3001071,734.5744897105147
184,3001072,189.13517478158857
185,3001073,788.9967880226704
186,3001074,319.9108683050782
187,3001075,499.82880788382386
188,3001076,145.2729809832324
189,3001077,134.30743253364335
190,3001078,772.3457433803923
191,3001079,112.37633563446528
192,3001080,101.41078718487626
193,3001081,90.4452387352872
194,3001082,79.47969028569815
195,3001083,8581.917707899836
196,3001084,592.0223598658572
197,3001085,46.583044936931
198,3001086,400.17531801548233
199,3001087,389.2097695658933
200,3001088,454.5976163276381
201,3001089,2085.2300649217273
202,3001090,356.3131242171262
203,3001091,994.351435063875
204,3001092,334.3820273179481
205,3001093,1545.070802249701
206,3001094,4664.594457464801
207,3001095,1026.8426364768527
208,3001096,366.8732287309258
209,3001097,317.7309826756698
210,3001098,4277.141985215442
211,3001099,257.62318817082473
212,3001100,246.65763972123574
213,3001101,312.04548648298055
214,3001102,453.7867284560593
215,3001103,213.7609943724686
216,3001104,775.4459100078836
217,3001105,191.82989747329052
218,3001106,791.6915107143725
219,3001107,360.7822886024471
220,3001108,464.3468329698589
221,3001109,147.96770367493434
222,3001110,137.0021552253453
223,3001111,736.8637684664272
224,3001112,115.07105832616719
225,3001113,104.10550987657817
226,3001114,93.13996142698915
227,3001115,82.1744129774001
228,3001116,8011.961966506535
229,3001117,594.7170825575591
230,3001118,49.277767628632944
231,3001119,402.8700407071843
232,3001120,391.9044922575952
233,3001121,457.29233901934003
234,3001122,1667.981113951093
235,3001123,359.00784690882807
236,3001124,920.6927625442431
237,3001125,337.07675000965
238,3001126,1509.5888273357361
239,3001127,4438.228994522501
240,3001128,991.3606615628878
241,3001129,331.3912538169608
242,3001130,320.42570536737173
243,3001131,3974.4231270618084
244,3001132,260.3179108625267
245,3001133,249.35236241293765
246,3001134,314.7402091746825
247,3001135,456.4814511477612
248,3001136,216.45571706417053
249,3001137,739.9639350939186
250,3001138,194.52462016499243
251,3001139,794.3862334060743
252,3001140,363.47701129414907
253,3001141,505.21825326722774
254,3001142,150.66242636663628
255,3001143,139.69687791704723
256,3001144,854.08858397513
257,3001145,117.76578101786913
258,3001146,106.80023256828008
259,3001147,134.01138172435796
260,3001148,123.04583327476897
261,3001149,8129.186782015237
262,3001150,597.4118052492611
263,3001151,51.972490320334884
264,3001152,405.5647633988862
265,3001153,394.59921494929716
266,3001154,459.987061711042
267,3001155,1670.675836642795
268,3001156,361.70256960053
269,3001157,923.387485235945
270,3001158,339.77147270135197
271,3001159,1474.106852421771
272,3001160,5624.401342989879
273,3001161,994.0553842545896
274,3001162,334.0859765086627
275,3001163,323.1204280590737
276,3001164,3748.057664119509
277,3001165,263.0126335542286
278,3001166,252.0470851046396
279,3001167,317.43493186638443
280,3001168,459.17617383946316
281,3001169,219.15043975587247
282,3001170,819.0120529969545
283,3001171,197.21934285669437
284,3001172,797.0809560977764
285,3001173,366.171733985851
286,3001174,507.9129759589297
287,3001175,153.3571490583382
288,3001176,142.39160060874917
289,3001177,742.2532138498311
290,3001178,120.46050370957107
291,3001179,109.49495525998202
292,3001180,98.52940681039297
293,3001181,87.56385836080392
294,3001182,6833.873786114264
295,3001183,600.106527940963
296,3001184,54.667213012036825
297,3001185,408.25948609058815
298,3001186,397.2939376409991
299,3001187,462.6817844027439
300,3001188,1902.4307449684986
301,3001189,364.39729229223195
302,3001190,1002.4356031389809
303,3001191,342.46619539305385
304,3001192,1629.5083655361407
305,3001193,6466.983413006253
306,3001194,996.7501069462917
307,3001195,336.78069920036467
308,3001196,325.8151507507756
309,3001197,3979.8125724452125
310,3001198,265.70735624593055
311,3001199,254.74180779634153
312,3001200,320.1296545580864
313,3001201,461.87089653116504
314,3001202,221.8451624475744
315,3001203,821.7067756886563
316,3001204,199.9140655483963
317,3001205,761.5989811838112
318,3001206,407.04315428321985
319,3001207,510.6076986506316
320,3001208,156.05187175004014
321,3001209,145.08632330045108
322,3001210,935.8314245698677
323,3001211,123.15522640127301
324,3001212,112.18967795168396
325,3001213,139.40082710776184
326,3001214,128.4352786581728
327,3001215,6034.857859086959
328,3001216,602.801250632665
329,3001217,57.361935703738766
330,3001218,410.95420878229004
331,3001219,399.98866033270104
332,3001220,465.37650709444586
333,3001221,1866.9487700545335
334,3001222,367.0920149839339
335,3001223,928.7769306193488
336,3001224,345.1609180847558
337,3001225,1403.142902593841
338,3001226,4751.726743442943
339,3001227,999.4448296379935
340,3001228,339.47542189206655
341,3001229,328.50987344247756
342,3001230,3677.0937142915786
343,3001231,268.4020789376325
344,3001232,257.43653048804345
345,3001233,322.8243772497883
346,3001234,464.565619222867
347,3001235,224.53988513927632
348,3001236,748.0481031690244
349,3001237,202.60878824009825
350,3001238,802.4704014811803
351,3001239,333.3844817635879
352,3001240,551.4791189480004
353,3001241,158.74659444174208
354,3001242,147.78104599215303
355,3001243,709.465961627568
356,3001244,125.84994909297495
357,3001245,114.8844006433859
358,3001246,103.91885219379685
359,3001247,92.9533037442078
360,3001248,8480.861228541346
361,3001249,605.4959733243668
362,3001250,60.05665839544071
363,3001251,365.1439230233572
364,3001252,354.17837457376817
365,3001253,419.566221335513
366,3001254,1210.3113226049297
367,3001255,321.281729225001
368,3001256,768.4365520434153
369,3001257,299.35063232582297
370,3001258,1128.2724312009066
371,3001259,1842.6641372589893
372,3001260,953.6345438790606
373,3001261,293.66513613313373
374,3001262,282.6995876835447
375,3001263,2715.0426859966396
376,3001264,222.59179317869965
377,3001265,211.6262447291106
378,3001266,277.01409149085544
379,3001267,418.7553334639341
380,3001268,178.72959938034347
381,3001269,587.7077245930907
382,3001270,156.79850248116537
383,3001271,756.6601157222474
384,3001272,363.9275912159889
385,3001273,505.66883318906764
386,3001274,112.9363086828092
387,3001275,140.1474578388871
388,3001276,854.53916389697
389,3001277,80.03966333404207
390,3001278,69.07411488445302
391,3001279,58.108566434863974
392,3001280,47.14301798527492
393,3001281,9771.235358980755
394,3001282,559.685687565434
395,3001283,14.246372636507829
396,3001284,413.648931473992
397,3001285,402.68338302440293
398,3001286,468.0712297861478
399,3001287,1869.6434927462356
400,3001288,369.78673767563583
401,3001289,969.6483509167178
402,3001290,347.85564077645773
403,3001291,1482.191020496877
404,3001292,6052.429184727321
405,3001293,1002.1395523296956
406,3001294,342.1701445837685
407,3001295,331.20459613417944
408,3001296,3794.318529800282
409,3001297,271.09680162933444
410,3001298,260.1312531797454
411,3001299,325.51909994149025
412,3001300,467.2603419145689
413,3001301,227.23460783097826
414,3001302,750.7428258607263
415,3001303,205.3035109318002
416,3001304,652.4583337502145
417,3001305,374.25590206095677
418,3001306,515.9971440340355
419,3001307,161.441317133444
420,3001308,150.47576868385497
421,3001309,864.8674747419377
422,3001310,128.54467178467686
423,3001311,117.57912333508784
424,3001312,106.61357488549879
425,3001313,95.64802643590974
426,3001314,6880.134651795036
427,3001315,570.0139984104019
428,3001316,62.75138108714259
429,3001317,416.3436541656939
430,3001318,405.37810571610487
431,3001319,470.76595247784974
432,3001320,2139.575098677606
433,3001321,372.4814603673378
434,3001322,972.3430736084197
435,3001323,350.5503634681597
436,3001324,1561.2391383999127
437,3001325,5978.770512207689
438,3001326,1004.8342750213974
439,3001327,344.86486727547043
440,3001328,333.8993188258814
441,3001329,4026.073438125985
442,3001330,273.7915243210364
443,3001331,262.8259758714473
444,3001332,328.21382263319214
445,3001333,469.95506460627087
446,3001334,229.9293305226802
447,3001335,791.6142461580953
448,3001336,207.9982336235021
449,3001337,807.8598468645841
450,3001338,376.9506247526587
451,3001339,518.6918667257374
452,3001340,164.13603982514593
453,3001341,153.17049137555688
454,3001342,829.3854998279728
455,3001343,131.2393944763788
456,3001344,158.4505436324567
457,3001345,109.30829757720073
458,3001346,98.34274912761168
459,3001347,6577.415793641402
460,3001348,610.8854187077707
461,3001349,65.44610377884453
462,3001350,419.03837685739586
463,3001351,408.0728284078068
464,3001352,473.4606751695517
465,3001353,1798.6795429183055
466,3001354,375.1761830590397
467,3001355,936.8610986944548
468,3001356,353.2450861598616
469,3001357,1563.9338610916145
470,3001358,4988.87109715205
471,3001359,1007.5289977130994
472,3001360,347.55958996717237
473,3001361,336.5940415175833
474,3001362,3685.1778823666846
475,3001363,276.4862470127383
476,3001364,265.52069856314927
477,3001365,330.9085453248941
478,3001366,472.6497872979728
479,3001367,232.62405321438212
480,3001368,794.3089688497971
481,3001369,210.69295631520404
482,3001370,810.554569556286
483,3001371,265.11525462735983
484,3001372,559.5632870231063
485,3001373,166.83076251684787
486,3001374,155.86521406725882
487,3001375,793.9035249140077
488,3001376,133.93411716808075
489,3001377,122.9685687184917
490,3001378,112.00302026890265
491,3001379,139.21416942498055
492,3001380,7839.941537320114
493,3001381,537.2267461881388
494,3001382,68.14082647054647
495,3001383,421.7330995490978
496,3001384,410.76755109950875
497,3001385,476.1553978612536
498,3001386,1190.5471039193365
499,3001387,377.8709057507416
500,3001388,825.0257285691558
501,3001389,355.93980885156355
502,3001390,1261.215002937981
503,3001391,2051.9601042073978
504,3001392,1010.2237204048013
505,3001393,350.2543126588743
506,3001394,339.28876420928526
507,3001395,2962.5153505507146
508,3001396,279.18096970444026
509,3001397,268.2154212548512
510,3001398,333.603268016596
511,3001399,475.34450998967475
512,3001400,235.31877590608406
513,3001401,682.4735987244983
514,3001402,213.38767900690598
515,3001403,813.249292247988
516,3001404,382.3400701360626
517,3001405,524.0813121091413
518,3001406,169.5254852085498
519,3001407,158.55993675896076
520,3001408,872.9516428170434
521,3001409,136.62883985978266
522,3001410,125.66329141019364
523,3001411,114.69774296060459
524,3001412,103.73219451101556
525,3001413,9751.471140295162
526,3001414,616.2748640911745
527,3001415,70.83554916224841
528,3001416,424.42782224079974
529,3001417,413.4622737912107
530,3001418,478.8501205529555
531,3001419,1307.7719194280392
532,3001420,380.56562844244354
533,3001421,827.7204512608578
534,3001422,358.63453154326544
535,3001423,1225.733028024016
536,3001424,1901.948036476432
537,3001425,1012.9184430965033
538,3001426,352.94903535057625
539,3001427,341.9834869009872
540,3001428,2697.973190002748
541,3001429,281.8756923961422
542,3001430,270.91014394655315
543,3001431,336.29799070829796
544,3001432,478.0392326813767
545,3001433,238.013498597786
546,3001434,646.9916238105333
547,3001435,216.0824016986079
548,3001436,815.9440149396899
549,3001437,385.03479282776453
550,3001438,526.7760348008433
551,3001439,172.22020790025172
552,3001440,161.2546594506627
553,3001441,761.1162726917446
554,3001442,139.3235625514846
555,3001443,128.35801410189555
556,3001444,117.3924656523065
557,3001445,106.42691720271748
558,3001446,9792.342560592531
559,3001447,618.9695867828766
560,3001448,73.53027185395035
561,3001449,427.1225449325017
562,3001450,416.15699648291263
563,3001451,481.54484324465744
564,3001452,1234.113246908407
565,3001453,383.2603511341455
566,3001454,830.4151739525597
567,3001455,361.3292542349674
568,3001456,1228.427750715718
569,3001457,2019.1728519851347
570,3001458,1015.6131657882052
571,3001459,355.6437580422782
572,3001460,344.67820959268914
573,3001461,2700.66791269445
574,3001462,284.57041508784414
575,3001463,273.6048666382551
576,3001464,338.9927133999999
577,3001465,480.73395537307863
578,3001466,240.70822128948794
579,3001467,687.8630441079022
580,3001468,218.77712439030984
581,3001469,818.6387376313918
582,3001470,387.7295155194665
583,3001471,529.4707574925451
584,3001472,174.91493059195366
585,3001473,163.94938214236464
586,3001474,840.1643905947805
587,3001475,142.01828524318654
588,3001476,131.0527367935975
589,3001477,120.08718834400844
590,3001478,109.12163989441942
591,3001479,9756.860585678565
592,3001480,583.4876118689115
593,3001481,76.2249945456523
594,3001482,429.8172676242036
595,3001483,418.8517191746146
596,3001484,484.2395659363594
597,3001485,1274.984667205776
598,3001486,385.9550738258474
599,3001487,833.1098966442617
600,3001488,364.0239769266693
601,3001489,1192.945775801753
602,3001490,1945.5141794655026
603,3001491,1018.307888479907
604,3001492,358.3384807339801
605,3001493,347.372932284391
606,3001494,2779.7160305974858
607,3001495,287.265137779546
608,3001496,276.299589329957
609,3001497,341.68743609170184
610,3001498,445.2519804591136
611,3001499,243.40294398118985
612,3001500,728.734464405271
613,3001501,221.47184708201178
614,3001502,821.3334603230937
615,3001503,390.42423821116836
616,3001504,570.342177789914
617,3001505,177.6096532836556
618,3001506,166.64410483406655
619,3001507,881.0358108921494
620,3001508,144.71300793488848
621,3001509,133.74745948529943
622,3001510,160.9586086413773
623,3001511,111.81636258612133
624,3001512,9721.378610764601
625,3001513,586.1823345606134
626,3001514,78.91971723735418
627,3001515,432.51199031590556
628,3001516,421.5464418663165
629,3001517,486.9342886280613
630,3001518,1315.8560875031449
631,3001519,388.64979651754936
632,3001520,873.9813169416304
633,3001521,366.71869961837126
634,3001522,1119.287103282121
635,3001523,1910.0322045515377
636,3001524,1021.002611171609
637,3001525,361.033203425682
638,3001526,350.06765497609297
639,3001527,2782.4107532891876
640,3001528,289.95986047124796
641,3001529,278.9943120216589
642,3001530,344.3821587834038
643,3001531,486.12340075648245
644,3001532,246.0976666728918
645,3001533,693.252489491306
646,3001534,224.16656977371372
647,3001535,824.0281830147957
648,3001536,393.1189609028703
649,3001537,573.0369004816159
650,3001538,180.30437597535754
651,3001539,169.3388275257685
652,3001540,883.7305335838512
653,3001541,147.40773062659042
654,3001542,136.44218217700137
655,3001543,125.47663372741232
656,3001544,114.51108527782327
657,3001545,9838.603426273303
658,3001546,588.8770572523154
659,3001547,81.61443992905612
660,3001548,435.20671300760745
661,3001549,424.24116455801845
662,3001550,489.62901131976326
663,3001551,2196.6148551251863
664,3001552,391.3445192092513
665,3001553,1067.559527661667
666,3001554,369.4134223100732
667,3001555,1580.1021972418262
668,3001556,6112.163663866603
669,3001557,1023.6973338633109
670,3001558,363.72792611738396
671,3001559,352.7623776677949
672,3001560,4159.4665897849
673,3001561,292.6545831629499
674,3001562,281.68903471336085
675,3001563,347.07688147510567
676,3001564,488.8181234481844
677,3001565,248.79238936459373
678,3001566,848.6540026056757
679,3001567,226.86129246541563
680,3001568,750.3695104951637
681,3001569,319.4602883832384
682,3001570,575.7316231733179
683,3001571,182.99909866705946
684,3001572,172.0335502174704
685,3001573,848.2485586698863
686,3001574,150.10245331829233
687,3001575,139.13690486870328
688,3001576,128.17135641911426
689,3001577,117.20580796952521
690,3001578,6787.162340511651
691,3001579,591.5717799440173
692,3001580,84.30916262075806
693,3001581,437.9014356993094
694,3001582,426.9358872497204
695,3001583,492.3237340114652
696,3001584,2199.309577816888
697,3001585,394.03924190095324
698,3001586,1070.2542503533691
699,3001587,372.10814500177514
700,3001588,1735.5037103561958
701,3001589,6153.035084163972
702,3001590,1026.392056555013
703,3001591,366.4226488090859
704,3001592,355.45710035949685
705,3001593,4276.691405293603
706,3001594,295.34930585465185
707,3001595,284.3837574050628
708,3001596,349.7716041668076
709,3001597,491.51284613988634
710,3001598,251.48711205629567
711,3001599,774.9953300860437
712,3001600,229.55601515711757
713,3001601,791.2409307925326
714,3001602,360.3317086806072
715,3001603,540.2496482593529
716,3001604,185.6938213587614
717,3001605,174.72827290917235
718,3001606,927.296676572922
719,3001607,152.79717600999427
720,3001608,141.83162756040522
721,3001609,130.8660791108162
722,3001610,158.07722826689408
723,3001611,6522.620179963684
724,3001612,632.4432002413862
725,3001613,87.00388531246
726,3001614,367.83864571505916
727,3001615,356.8730972654701
728,3001616,422.2609440272149
729,3001617,1136.6526500852976
730,3001618,323.97645191670296
731,3001619,771.1312747351171
732,3001620,302.04535501752486
733,3001621,1130.9671538926084
734,3001622,1692.6520695280235
735,3001623,956.3292665707627
736,3001624,296.3598588248356
737,3001625,285.3943103752466
738,3001626,2526.8539206600067
739,3001627,225.28651587040156
740,3001628,214.32096742081254
741,3001629,279.7088141825574
742,3001630,421.45005615563605
743,3001631,181.42432207204538
744,3001632,666.7558424961265
745,3001633,159.4932251728673
746,3001634,759.3548384139492
747,3001635,366.62231390769085
748,3001636,470.1868582751026
749,3001637,115.63103137451114
750,3001638,104.66548292492209
751,3001639,780.8804913773379
752,3001640,82.73438602574402
753,3001641,71.76883757615497
754,3001642,60.803289126565915
755,3001643,49.837740676976864
756,3001644,9735.753384066791
757,3001645,486.02701504580205
758,3001646,16.94109532820977
759,3001647,440.59615839101133
760,3001648,429.6306099414223
761,3001649,495.0184567031671
762,3001650,2125.6509052972565
763,3001651,396.7339645926552
764,3001652,920.2421826224033
765,3001653,374.8028676934771
766,3001654,1509.1382474138961
767,3001655,4552.308507417662
768,3001656,1029.0867792467147
769,3001657,369.11737150078784
770,3001658,358.1518230511988
771,3001659,3859.442454322968
772,3001660,298.0440285463538
773,3001661,287.07848009676474
774,3001662,352.46632685850955
775,3001663,494.2075688315883
776,3001664,254.18183474799758
777,3001665,815.8667503834126
778,3001666,232.2507378488195
779,3001667,832.1123510899015
780,3001668,363.02643137230916
781,3001669,542.9443709510548
782,3001670,188.38854405046334
783,3001671,177.4229956008743
784,3001672,777.2846088419562
785,3001673,155.4918987016962
786,3001674,144.52635025210716
787,3001675,133.5608018025181
788,3001676,122.59525335292906
789,3001677,7937.852714065062
790,3001678,635.1379229330881
791,3001679,89.69860800416194
792,3001680,443.29088108271327
793,3001681,432.3253326331242
794,3001682,497.71317939486903
795,3001683,2013.8155351719577
796,3001684,399.4286872843571
797,3001685,1037.466998131106
798,3001686,377.497590385179
799,3001687,1588.186365316932
800,3001688,5738.480855885039
801,3001689,1031.7815019384168
802,3001690,371.8120941924898
803,3001691,360.84654574290073
804,3001692,4014.8439674373376
805,3001693,300.7387512380557
806,3001694,289.7732027884667
807,3001695,355.1610495502115
808,3001696,496.9022915232902
809,3001697,256.8765574396995
810,3001698,818.5614730751146
811,3001699,234.94546054052145
812,3001700,796.6303761759365
813,3001701,365.7211540640111
814,3001702,583.8157912484237
815,3001703,191.08326674216528
816,3001704,180.11771829257623
817,3001705,894.509424350659
818,3001706,158.18662139339813
819,3001707,147.2210729438091
820,3001708,174.43222209988699
821,3001709,163.46667365029793
822,3001710,6680.716415769755
823,3001711,637.8326456247901
824,3001712,92.39333069586388
825,3001713,445.9856037744152
826,3001714,435.02005532482616
827,3001715,500.40790208657097
828,3001716,1672.919979412657
829,3001717,402.123409976059
830,3001718,963.808325611474
831,3001719,380.19231307688096
832,3001720,1590.881088008634
833,3001721,4099.577581533063
834,3001722,1034.4762246301186
835,3001723,374.5068168841917
836,3001724,363.54126843460267
837,3001725,3903.0085973120385
838,3001726,303.4334739297576
839,3001727,292.46792548016856
840,3001728,357.8557722419134
841,3001729,499.5970142149921
842,3001730,259.57128013140147
843,3001731,783.0794981611496
844,3001732,237.64018323222336
845,3001733,837.5017964733054
846,3001734,406.59257436138
847,3001735,586.5105139401256
848,3001736,193.7779894338672
849,3001737,182.81244098427817
850,3001738,897.204147042361
851,3001739,160.88134408510007
852,3001740,149.91579563551102
853,3001741,138.95024718592197
854,3001742,127.98469873633294
855,3001743,8706.776111561805
856,3001744,640.5273683164919
857,3001745,95.08805338756582
858,3001746,448.6803264661171
859,3001747,437.71477801652804
860,3001748,503.1026247782729
861,3001749,1942.8515853440276
862,3001750,404.81813266776095
863,3001751,966.503048303176
864,3001752,382.88703576858285
865,3001753,1440.8690202776681
866,3001754,5171.219837183439
867,3001755,1037.1709473218207
868,3001756,377.2015395758936
869,3001757,366.2359911263046
870,3001758,3943.8800176094073
871,3001759,306.12819662145955
872,3001760,295.1626481718705
873,3001761,360.55049493361537
874,3001762,502.29173690669404
875,3001763,262.26600282310335
876,3001764,823.9509184585183
877,3001765,240.3349059239253
878,3001766,840.1965191650072
879,3001767,332.933901841748
880,3001768,589.2052366318276
881,3001769,196.47271212556913
882,3001770,185.50716367598008
883,3001771,747.1920793113951
884,3001772,163.576066776802
885,3001773,152.61051832721296
886,3001774,141.6449698776239
887,3001775,168.8561190337018
888,3001776,7640.523301294833
889,3001777,643.222091008194
890,3001778,97.78277607926776
891,3001779,451.37504915781903
892,3001780,440.40950070823
893,3001781,505.79734746997485
894,3001782,1983.7230056413964
895,3001783,407.5128553594629
896,3001784,1045.5511662062117
897,3001785,385.5817584602848
898,3001786,1634.4472309977048
899,3001787,5632.034931143145
900,3001788,1039.8656700135225
901,3001789,379.89626226759555
902,3001790,368.93071381800655
903,3001791,4213.811623540778
904,3001792,308.8229193131615
905,3001793,297.85737086357244
906,3001794,363.2452176253173
907,3001795,504.986459598396
908,3001796,264.9607255148053
909,3001797,788.4689435445534
910,3001798,243.02962861562725
911,3001799,766.5378466453753
912,3001800,411.9820197447838
913,3001801,591.8999593235294
914,3001802,199.16743481727107
915,3001803,188.20188636768202
916,3001804,940.7702900314318
917,3001805,166.27078946850395
918,3001806,155.3052410189149
919,3001807,144.33969256932585
920,3001808,171.55084172540373
921,3001809,7872.2782096205365
922,3001810,531.386720882895
923,3001811,100.4774987709697
924,3001812,454.069771849521
925,3001813,443.1042233999319
926,3001814,508.4920701616768
927,3001815,1948.2410307274315
928,3001816,410.20757805116483
929,3001817,1010.0691912922468
930,3001818,388.27648115198673
931,3001819,1446.258465661072
932,3001820,4222.19184242517
933,3001821,1042.5603927052246
934,3001822,420.76768256496445
935,3001823,371.62543650970844
936,3001824,3834.7393701758106
937,3001825,311.51764200486343
938,3001826,300.5520935552744
939,3001827,365.9399403170192
940,3001828,507.6811822900979
941,3001829,267.65544820650723
942,3001830,791.1636662362553
943,3001831,245.72435130732916
944,3001832,845.5859645484111
945,3001833,414.67674243648577
946,3001834,556.4179844095645
947,3001835,201.86215750897298
948,3001836,190.89660905938393
949,3001837,905.2883151174667
950,3001838,168.96551216020586
951,3001839,157.9999637106168
952,3001840,147.0344152610278
953,3001841,136.06886681143874
954,3001842,8218.563210763241
955,3001843,648.6115363915978
956,3001844,103.17222146267159
957,3001845,456.7644945412229
958,3001846,445.79894609163387
959,3001847,511.18679285337873
960,3001848,1950.9357534191333
961,3001849,412.90230074286677
962,3001850,1012.7639139839487
963,3001851,390.97120384368867
964,3001852,1639.8366763811086
965,3001853,5790.131166949216
966,3001854,1045.2551153969264
967,3001855,385.2857076509994
968,3001856,374.3201592014104
969,3001857,4104.670976107182
970,3001858,314.2123646965654
971,3001859,303.2468162469763
972,3001860,368.63466300872113
973,3001861,510.37590498179986
974,3001862,270.35017089820917
975,3001863,870.2117841392912
976,3001864,248.4190739990311
977,3001865,695.5738968174453
978,3001866,417.3714651281877
979,3001867,597.2894047069333
980,3001868,204.55688020067493
981,3001869,193.59133175108587
982,3001870,907.9830378091688
983,3001871,171.6602348519078
984,3001872,160.69468640231875
985,3001873,149.72913795272973
986,3001874,138.76358950314068
987,3001875,6732.366726833932
988,3001876,651.3062590832997
989,3001877,105.86694415437353
990,3001878,459.45921723292486
991,3001879,448.4936687833358
992,3001880,513.8815155450807
993,3001881,1419.1567096314982
994,3001882,415.59702343456865
995,3001883,862.7518462529829
